:START_ID,executive,:END_ID,:TYPE
000765,董事,严琦,:ACTED_IN
000765,董事,刘斌,:ACTED_IN
000765,董事,金小川,:ACTED_IN
000765,董事,刘政,:ACTED_IN
000765,独立董事,丁晓东,:ACTED_IN
000765,独立董事,金荷仙,:ACTED_IN
000765,独立董事,彭和平,:ACTED_IN
300730,董事长、董事,费耀平,:ACTED_IN
300730,董事长、董事,李杰,:ACTED_IN
300730,董事,李建华,:ACTED_IN
300730,董事,刘应龙,:ACTED_IN
300730,董事,罗昔军,:ACTED_IN
300730,董事,胡奕,:ACTED_IN
300730,独立董事,刘定华,:ACTED_IN
300730,独立董事,李新首,:ACTED_IN
300730,独立董事,饶卫雄,:ACTED_IN
600396,董事长、董事,于学东,:ACTED_IN
600396,董事长、董事,李延群,:ACTED_IN
600396,董事,周可为,:ACTED_IN
600396,董事,陈爱民,:ACTED_IN
600396,董事,郭洪波,:ACTED_IN
600396,董事,刘雷,:ACTED_IN
600396,董事,梅君超,:ACTED_IN
600396,董事,邬迪,:ACTED_IN
600396,独立董事,程国彬,:ACTED_IN
600396,独立董事,林刚,:ACTED_IN
600396,独立董事,王世权,:ACTED_IN
600396,独立董事,高倚云,:ACTED_IN
600379,董事长、董事,李军望,:ACTED_IN
600379,董事长、董事,郭建军,:ACTED_IN
600379,董事,朱安珂,:ACTED_IN
600379,董事,王卫国,:ACTED_IN
600379,独立董事,丁岩林,:ACTED_IN
600379,独立董事,袁大陆,:ACTED_IN
600379,独立董事,王冬,:ACTED_IN
600683,董事长、董事,田振清,:ACTED_IN
600683,董事长、董事,高一轩,:ACTED_IN
600683,董事,郝伟亚,:ACTED_IN
600683,董事,魏怡,:ACTED_IN
600683,董事,陈晓东,:ACTED_IN
600683,董事,邱中伟,:ACTED_IN
600683,独立董事,闵庆文,:ACTED_IN
600683,独立董事,郭洪林,:ACTED_IN
600683,独立董事,丁慧平,:ACTED_IN
300225,董事长、董事,潘恺,:ACTED_IN
300225,董事长、董事,田保国,:ACTED_IN
300225,董事,施斌,:ACTED_IN
300225,董事,苏明中,:ACTED_IN
300225,董事,于建颖,:ACTED_IN
300225,董事,赵伟荣,:ACTED_IN
300225,独立董事,刁勇,:ACTED_IN
300225,独立董事,董树荣,:ACTED_IN
300225,独立董事,赵一平,:ACTED_IN
300225,独立董事,张立,:ACTED_IN
601991,董事长、非执行董事,陈进行,:ACTED_IN
601991,董事长、非执行董事,王欣,:ACTED_IN
601991,执行董事,应学军,:ACTED_IN
601991,执行董事,曹欣,:ACTED_IN
601991,非执行董事,梁永磐,:ACTED_IN
601991,非执行董事,刘传东,:ACTED_IN
601991,非执行董事,朱绍文,:ACTED_IN
601991,非执行董事,赵献国,:ACTED_IN
601991,董事,金生祥,:ACTED_IN
601991,董事,张平,:ACTED_IN
601991,独立董事,刘吉臻,:ACTED_IN
601991,独立董事,冯根福,:ACTED_IN
601991,独立非执行董事,姜付秀,:ACTED_IN
601991,独立非执行董事,罗仲伟,:ACTED_IN
601991,独立非执行董事,刘熀松,:ACTED_IN
600729,董事长、董事,何谦,:ACTED_IN
600729,董事长、董事,李勇,:ACTED_IN
600729,董事,尹向东,:ACTED_IN
600729,董事,涂涌,:ACTED_IN
600729,独立董事,杨春林,:ACTED_IN
600729,独立董事,章新蓉,:ACTED_IN
600729,独立董事,刘斌,:ACTED_IN
603806,董事长、董事,林建华,:ACTED_IN
603806,董事长、董事,胡伟民,:ACTED_IN
603806,董事,毛根兴,:ACTED_IN
603806,董事,张虹,:ACTED_IN
603806,独立董事,俞竣华,:ACTED_IN
603806,独立董事,刘晓松,:ACTED_IN
603806,独立董事,杨德仁,:ACTED_IN
000620,董事长、董事,丁伟,:ACTED_IN
000620,董事长、董事,李建刚,:ACTED_IN
000620,副董事长、董事,苏波,:ACTED_IN
000620,副董事长、董事,张建,:ACTED_IN
000620,董事,傅军,:ACTED_IN
000620,董事,冯建军,:ACTED_IN
000620,独立董事,杨金国,:ACTED_IN
000620,独立董事,何东翰,:ACTED_IN
000620,独立董事,赵仲杰,:ACTED_IN
603555,董事长、董事,林天福,:ACTED_IN
603555,董事长、董事,林清辉,:ACTED_IN
603555,董事,林思恩,:ACTED_IN
603555,董事,林思萍,:ACTED_IN
603555,董事,李志平,:ACTED_IN
603555,董事,周世勇,:ACTED_IN
603555,董事,程杭,:ACTED_IN
603555,董事,林涛,:ACTED_IN
603555,独立董事,王奋,:ACTED_IN
603555,独立董事,蔺会杰,:ACTED_IN
603555,独立董事,闫钢军,:ACTED_IN
603555,独立董事,赵廉慧,:ACTED_IN
603555,独立董事,陈合,:ACTED_IN
601616,董事长、董事,侯松容,:ACTED_IN
601616,董事长、董事,赵淑文,:ACTED_IN
601616,董事,姜小仪,:ACTED_IN
601616,董事,唐斌,:ACTED_IN
601616,董事,胡文,:ACTED_IN
601616,董事,居学成,:ACTED_IN
601616,独立董事,吴胜波,:ACTED_IN
601616,独立董事,葛光锐,:ACTED_IN
601616,独立董事,冯羽涛,:ACTED_IN
002133,名誉董事长,王鹤鸣,:ACTED_IN
002133,名誉董事长,王轶磊,:ACTED_IN
002133,董事,江利雄,:ACTED_IN
002133,董事,华欣,:ACTED_IN
002133,董事,邵少敏,:ACTED_IN
002133,董事,胡巍华,:ACTED_IN
002133,董事,徐晓,:ACTED_IN
002133,董事,姚铮,:ACTED_IN
002133,独立董事,何美云,:ACTED_IN
002133,独立董事,张淼洪,:ACTED_IN
600007,董事长、董事,林明志,:ACTED_IN
600007,董事长、董事,陈延平,:ACTED_IN
600007,执行董事,高燕,:ACTED_IN
600007,执行董事,黄小抗,:ACTED_IN
600007,董事,任亚光,:ACTED_IN
600007,董事,郭惠光,:ACTED_IN
600007,董事,卓河祓,:ACTED_IN
600007,董事,王义杰,:ACTED_IN
600007,独立董事,马蔚华,:ACTED_IN
600007,独立董事,吴积民,:ACTED_IN
600007,独立董事,尹锦滔,:ACTED_IN
600007,独立董事,任克雷,:ACTED_IN
002563,董事长、董事,邱光和,:ACTED_IN
002563,董事长、董事,邱坚强,:ACTED_IN
002563,董事,周平凡,:ACTED_IN
002563,董事,徐波,:ACTED_IN
002563,董事,江少勇,:ACTED_IN
002563,董事,邵飞春,:ACTED_IN
002563,独立董事,朱伟明,:ACTED_IN
002563,独立董事,余玉苗,:ACTED_IN
002563,独立董事,郑培敏,:ACTED_IN
002099,董事长、董事,孙杨,:ACTED_IN
002099,董事长、董事,郭敏龙,:ACTED_IN
002099,董事,杨思卫,:ACTED_IN
002099,董事,沈利华,:ACTED_IN
002099,董事,朱建伟,:ACTED_IN
002099,董事,洪鸣,:ACTED_IN
002099,独立董事,苏为科,:ACTED_IN
002099,独立董事,毛美英,:ACTED_IN
002099,独立董事,田利明,:ACTED_IN
002076,董事长、董事,柴国生,:ACTED_IN
002076,董事长、董事,柴华,:ACTED_IN
002076,董事,陈建顺,:ACTED_IN
002076,董事,冼树忠,:ACTED_IN
002076,独立董事,丁海芳,:ACTED_IN
002076,独立董事,朱闽翀,:ACTED_IN
002076,独立董事,彭晓伟,:ACTED_IN
600512,董事长、董事,叶林富,:ACTED_IN
600512,董事长、董事,叶立春,:ACTED_IN
600512,副董事长、董事,叶小根,:ACTED_IN
600512,副董事长、董事,杨九如,:ACTED_IN
600512,独立董事,吴非,:ACTED_IN
600512,独立董事,任永平,:ACTED_IN
600512,独立董事,刘国彬,:ACTED_IN
002426,董事长、董事,高玉根,:ACTED_IN
002426,董事长、董事,吴加富,:ACTED_IN
002426,董事,乔奕,:ACTED_IN
002426,董事,卜勇,:ACTED_IN
002426,独立董事,冯川,:ACTED_IN
002426,独立董事,黄鹏,:ACTED_IN
600841,董事长、董事,蓝青松,:ACTED_IN
600841,董事长、董事,钱俊,:ACTED_IN
600841,董事,顾耀辉,:ACTED_IN
600841,董事,杨汉琳,:ACTED_IN
600841,董事,顾晓琼,:ACTED_IN
600841,董事,赵茂青,:ACTED_IN
600841,独立董事,孙勇,:ACTED_IN
600841,独立董事,罗建荣,:ACTED_IN
600841,独立董事,楼狄明,:ACTED_IN
000948,董事长、董事,徐宏灿,:ACTED_IN
000948,董事长、董事,陈宇峰,:ACTED_IN
000948,董事,熊辉,:ACTED_IN
000948,董事,黄毓青,:ACTED_IN
000948,董事,张建生,:ACTED_IN
000948,董事,周子学,:ACTED_IN
000948,独立董事,李小军,:ACTED_IN
000948,独立董事,王建新,:ACTED_IN
000948,独立董事,王海荣,:ACTED_IN
601929,董事长、董事,王胜杰,:ACTED_IN
601929,董事长、董事,高雪菘,:ACTED_IN
601929,董事,李永贵,:ACTED_IN
601929,董事,耿昆中,:ACTED_IN
601929,董事,万春梅,:ACTED_IN
601929,董事,张树雨,:ACTED_IN
601929,独立董事,吴国萍,:ACTED_IN
601929,独立董事,王文生,:ACTED_IN
601929,独立董事,许正良,:ACTED_IN
601929,独立董事,刘衍珩,:ACTED_IN
000732,董事长、董事,黄其森,:ACTED_IN
000732,董事长、董事,沈琳,:ACTED_IN
000732,董事,葛勇,:ACTED_IN
000732,董事,廖光文,:ACTED_IN
000732,独立董事,蒋杰宏,:ACTED_IN
000732,独立董事,郑新芝,:ACTED_IN
000732,独立董事,封和平,:ACTED_IN
200055,董事长、职工董事,熊建明,:ACTED_IN
200055,董事长、职工董事,林克槟,:ACTED_IN
200055,董事,熊建伟,:ACTED_IN
200055,董事,郭万达,:ACTED_IN
200055,独立董事,郭晋龙,:ACTED_IN
200055,独立董事,邓磊,:ACTED_IN
200055,职工董事,周志刚,:ACTED_IN
000698,董事长、董事,王大壮,:ACTED_IN
000698,董事长、董事,孙泽胜,:ACTED_IN
000698,董事,周展鹏,:ACTED_IN
000698,董事,李忠,:ACTED_IN
000698,董事,李忠臣,:ACTED_IN
000698,董事,刘沂,:ACTED_IN
000698,独立董事,姚海鑫,:ACTED_IN
000698,独立董事,范存艳,:ACTED_IN
000698,独立董事,赵希男,:ACTED_IN
600791,董事长、董事,李育海,:ACTED_IN
600791,董事长、董事,袁海臻,:ACTED_IN
600791,董事,田野,:ACTED_IN
600791,董事,韩雪松,:ACTED_IN
600791,独立董事,朱莲美,:ACTED_IN
600791,独立董事,陈行,:ACTED_IN
600791,独立董事,刘大成,:ACTED_IN
900916,董事长、董事,周卫中,:ACTED_IN
900916,董事长、董事,郭建新,:ACTED_IN
900916,董事,龚浩,:ACTED_IN
900916,董事,王国宝,:ACTED_IN
900916,董事,王朝阳,:ACTED_IN
900916,董事,赵子夜,:ACTED_IN
900916,独立董事,吴文芳,:ACTED_IN
900916,独立董事,张文清,:ACTED_IN
900916,职工董事,虞岚,:ACTED_IN
603017,董事长、董事,冯正功,:ACTED_IN
603017,董事长、董事,张谨,:ACTED_IN
603017,董事,陆学君,:ACTED_IN
603017,董事,徐海英,:ACTED_IN
603017,董事,詹新建,:ACTED_IN
603017,董事,柏疆红,:ACTED_IN
603017,独立董事,程杰,:ACTED_IN
603017,独立董事,龚菊明,:ACTED_IN
603017,独立董事,杨海坤,:ACTED_IN
001965,董事长、董事,邓仁杰,:ACTED_IN
001965,董事长、董事,王秀峰,:ACTED_IN
001965,董事,李钟汉,:ACTED_IN
001965,董事,李振蓬,:ACTED_IN
001965,董事,周一波,:ACTED_IN
001965,董事,粟健,:ACTED_IN
001965,董事,王福敏,:ACTED_IN
001965,董事,叶红,:ACTED_IN
001965,独立董事,郑健龙,:ACTED_IN
001965,独立董事,张立民,:ACTED_IN
001965,独立董事,张志学,:ACTED_IN
001965,独立董事,梁斌,:ACTED_IN
000677,董事长、董事,季长彬,:ACTED_IN
000677,董事长、董事,孙健,:ACTED_IN
000677,董事,虞文品,:ACTED_IN
000677,董事,童亦成,:ACTED_IN
000677,董事,王宁子,:ACTED_IN
000677,董事,王德建,:ACTED_IN
000677,独立董事,李建新,:ACTED_IN
000677,独立董事,韩雪,:ACTED_IN
000677,职工董事,姜大广,:ACTED_IN
600284,代董事长、董事,罗芳艳,:ACTED_IN
600284,代董事长、董事,张延红,:ACTED_IN
600284,董事,马成,:ACTED_IN
600284,董事,刘朴,:ACTED_IN
600284,独立董事,邓传洲,:ACTED_IN
600284,独立董事,陈岱松,:ACTED_IN
600284,独立董事,李柏龄,:ACTED_IN
300272,董事长、董事,赵笠钧,:ACTED_IN
300272,董事长、董事,瞿亚明,:ACTED_IN
300272,董事,王铁,:ACTED_IN
300272,董事,张蕾,:ACTED_IN
300272,独立董事,谢荣兴,:ACTED_IN
300272,独立董事,陈智海,:ACTED_IN
300272,独立董事,王高,:ACTED_IN
000806,董事长、董事,徐宏军,:ACTED_IN
000806,董事长、董事,叶德斌,:ACTED_IN
000806,董事,宋海峰,:ACTED_IN
000806,董事,刁劲松,:ACTED_IN
000806,独立董事,梁峰,:ACTED_IN
000806,独立董事,陈丽花,:ACTED_IN
000806,独立董事,蒋青云,:ACTED_IN
002568,董事长、董事,刘晓东,:ACTED_IN
002568,董事长、董事,张其忠,:ACTED_IN
002568,董事,林丽莺,:ACTED_IN
002568,董事,高原,:ACTED_IN
002568,独立董事,姚毅,:ACTED_IN
002568,独立董事,谢荣,:ACTED_IN
002568,独立董事,王方华,:ACTED_IN
000555,董事长、董事,郭为,:ACTED_IN
000555,董事长、董事,张云飞,:ACTED_IN
000555,董事,周一兵,:ACTED_IN
000555,董事,费建江,:ACTED_IN
000555,董事,王永利,:ACTED_IN
000555,董事,杨晓樱,:ACTED_IN
000555,独立董事,罗振邦,:ACTED_IN
000555,独立董事,吕本富,:ACTED_IN
000555,独立董事,王能光,:ACTED_IN
002092,董事长、董事,王洪欣,:ACTED_IN
002092,董事长、董事,杨江红,:ACTED_IN
002092,董事,肖军,:ACTED_IN
002092,董事,李良甫,:ACTED_IN
002092,董事,肖会明,:ACTED_IN
002092,董事,帕尔哈提·买买提依明,:ACTED_IN
002092,董事,王培荣,:ACTED_IN
002092,董事,梁斌,:ACTED_IN
002092,独立董事,赵成斌,:ACTED_IN
002092,独立董事,王子镐,:ACTED_IN
002092,独立董事,王新华,:ACTED_IN
002092,独立董事,李季鹏,:ACTED_IN
002092,独立董事,吴杰江,:ACTED_IN
300150,董事长、董事,牛俊杰,:ACTED_IN
300150,董事长、董事,朱江滨,:ACTED_IN
300150,董事,邱仕育,:ACTED_IN
300150,董事,尉剑刚,:ACTED_IN
300150,董事,朱陆虎,:ACTED_IN
300150,董事,祁兵,:ACTED_IN
300150,独立董事,潘帅,:ACTED_IN
300150,独立董事,王再文,:ACTED_IN
002138,董事长、董事,袁金钰,:ACTED_IN
002138,董事长、董事,施红阳,:ACTED_IN
002138,董事,李有云,:ACTED_IN
002138,董事,倪秉达,:ACTED_IN
002138,董事,温学礼,:ACTED_IN
002138,董事,叶小杭,:ACTED_IN
002138,独立董事,邱大梁,:ACTED_IN
002138,独立董事,吴育辉,:ACTED_IN
002138,独立董事,吴树阶,:ACTED_IN
600519,董事长、董事,李保芳,:ACTED_IN
600519,董事长、董事,赵书跃,:ACTED_IN
600519,独立董事,梁蓓,:ACTED_IN
600519,独立董事,陈红,:ACTED_IN
600519,独立董事,李伯潭,:ACTED_IN
600519,独立董事,陆金海,:ACTED_IN
600519,独立董事,许定波,:ACTED_IN
600519,独立董事,章靖忠,:ACTED_IN
300445,董事长、董事,姜维利,:ACTED_IN
300445,董事长、董事,何欣,:ACTED_IN
300445,董事,赵明坚,:ACTED_IN
300445,董事,赵士春,:ACTED_IN
300445,董事,刘宝琦,:ACTED_IN
300445,董事,钟节平,:ACTED_IN
300445,独立董事,冯文,:ACTED_IN
300445,独立董事,郭蕙宾,:ACTED_IN
000410,董事长、董事,赵彪,:ACTED_IN
000410,董事长、董事,徐仲,:ACTED_IN
000410,董事,车欣嘉,:ACTED_IN
000410,董事,孙纯君,:ACTED_IN
000410,独立董事,张黎明,:ACTED_IN
000410,独立董事,钟田丽,:ACTED_IN
000410,独立董事,李卓,:ACTED_IN
002587,董事长、董事,吴涵渠,:ACTED_IN
002587,董事长、董事,沈毅,:ACTED_IN
002587,董事,赵旭峰,:ACTED_IN
002587,董事,杨四化,:ACTED_IN
002587,董事,段忠,:ACTED_IN
002587,董事,蔡凡,:ACTED_IN
002587,独立董事,王丽娜,:ACTED_IN
002587,独立董事,马秀敏,:ACTED_IN
002587,独立董事,贾广新,:ACTED_IN
600149,董事长、董事,王大为,:ACTED_IN
600149,董事长、董事,曹玫,:ACTED_IN
600149,董事,许艳宁,:ACTED_IN
600149,董事,王东坡,:ACTED_IN
600149,董事,李君彦,:ACTED_IN
600149,董事,刘江,:ACTED_IN
600149,独立董事,翟洪涛,:ACTED_IN
600149,独立董事,周静,:ACTED_IN
600149,独立董事,段嘉刚,:ACTED_IN
600149,独立董事,沈友江,:ACTED_IN
600149,职工董事,魏树焕,:ACTED_IN
600149,职工董事,张春岭,:ACTED_IN
300015,董事长、董事,陈邦,:ACTED_IN
300015,董事长、董事,李力,:ACTED_IN
300015,董事,韩忠,:ACTED_IN
300015,董事,郭宏伟,:ACTED_IN
300015,独立董事,郑远民,:ACTED_IN
300015,独立董事,张志宏,:ACTED_IN
300015,独立董事,王建平,:ACTED_IN
000040,董事长、董事,朱胜利,:ACTED_IN
000040,董事长、董事,柏志伟,:ACTED_IN
000040,董事,王甫民,:ACTED_IN
000040,董事,邓新贵,:ACTED_IN
000040,董事,陈泰泉,:ACTED_IN
000040,董事,黄志良,:ACTED_IN
000040,独立董事,陈爱珍,:ACTED_IN
000040,独立董事,董志勇,:ACTED_IN
000040,独立董事,李东昕,:ACTED_IN
000040,独立董事,王立勇,:ACTED_IN
000040,职工董事,唐晖,:ACTED_IN
600260,董事长、董事,朱弟雄,:ACTED_IN
600260,董事长、董事,王政,:ACTED_IN
600260,副董事长、董事,刘俊明,:ACTED_IN
600260,副董事长、董事,马圣竣,:ACTED_IN
600260,董事,陈杰,:ACTED_IN
600260,董事,杨宏林,:ACTED_IN
600260,董事,杨克华,:ACTED_IN
600260,董事,周新林,:ACTED_IN
600260,董事,邹祖学,:ACTED_IN
600260,董事,许平,:ACTED_IN
600260,董事,黄忠兵,:ACTED_IN
600260,董事,赵曼,:ACTED_IN
600260,独立董事,毛传金,:ACTED_IN
600260,独立董事,胡振红,:ACTED_IN
600260,独立董事,阮煜明,:ACTED_IN
600260,独立董事,罗飞,:ACTED_IN
600260,独立董事,张奋勤,:ACTED_IN
002354,董事长、董事,朱晔,:ACTED_IN
002354,董事长、董事,李春,:ACTED_IN
002354,董事,石波涛,:ACTED_IN
002354,董事,尹春芬,:ACTED_IN
002354,董事,林树勇,:ACTED_IN
002354,董事,罗莹莹,:ACTED_IN
002354,独立董事,曹玉璋,:ACTED_IN
002354,独立董事,徐勇,:ACTED_IN
002354,独立董事,姚海放,:ACTED_IN
601888,董事长、董事,李刚,:ACTED_IN
601888,董事长、董事,彭辉,:ACTED_IN
601888,董事,李任芷,:ACTED_IN
601888,董事,陈贤君,:ACTED_IN
601888,独立董事,张润钢,:ACTED_IN
601888,独立董事,王斌,:ACTED_IN
601888,独立董事,刘燕,:ACTED_IN
600630,董事长、董事,王卫民,:ACTED_IN
600630,董事长、董事,薛继凤,:ACTED_IN
600630,董事,周思源,:ACTED_IN
600630,董事,赵红光,:ACTED_IN
600630,董事,邵峰,:ACTED_IN
600630,董事,刘晓刚,:ACTED_IN
600630,独立董事,薛俊东,:ACTED_IN
600630,独立董事,崔皓丹,:ACTED_IN
600630,职工董事,王士勇,:ACTED_IN
300296,董事长、董事,李军,:ACTED_IN
300296,董事长、董事,谭连起,:ACTED_IN
300296,董事,袁波,:ACTED_IN
300296,董事,沙丽,:ACTED_IN
300296,董事,浮婵妮,:ACTED_IN
300296,董事,朱桑,:ACTED_IN
300296,独立董事,马传刚,:ACTED_IN
300296,独立董事,王晋勇,:ACTED_IN
300296,独立董事,叶金福,:ACTED_IN
000739,董事长、董事,祝方猛,:ACTED_IN
000739,董事长、董事,徐文财,:ACTED_IN
000739,董事,胡天高,:ACTED_IN
000739,董事,吴兴,:ACTED_IN
000739,独立董事,张淼洪,:ACTED_IN
000739,独立董事,姚明龙,:ACTED_IN
000739,独立董事,张爱珠,:ACTED_IN
601021,董事长、董事,王煜,:ACTED_IN
601021,董事长、董事,张秀智,:ACTED_IN
601021,董事,王志杰,:ACTED_IN
601021,董事,王正华,:ACTED_IN
601021,董事,杨素英,:ACTED_IN
601021,董事,陈乃蔚,:ACTED_IN
601021,独立董事,钱世政,:ACTED_IN
601021,独立董事,吕超,:ACTED_IN
002211,董事长、董事,何百祥,:ACTED_IN
002211,董事长、董事,殷恒波,:ACTED_IN
002211,董事,郭宝华,:ACTED_IN
002211,董事,顾其荣,:ACTED_IN
002211,独立董事,许良虎,:ACTED_IN
300279,代董事长、董事,徐宏斌,:ACTED_IN
300279,代董事长、董事,顾群,:ACTED_IN
300279,董事,刘乐君,:ACTED_IN
300279,董事,朱谦,:ACTED_IN
300279,独立董事,周新宏,:ACTED_IN
300279,独立董事,俞丽辉,:ACTED_IN
600325,名誉董事长,袁小波,:ACTED_IN
600325,名誉董事长,李光宁,:ACTED_IN
600325,董事局副主席、董事,陈茵,:ACTED_IN
600325,董事局副主席、董事,郭凌勇,:ACTED_IN
600325,董事,俞卫国,:ACTED_IN
600325,董事,刘克,:ACTED_IN
600325,董事,谢伟,:ACTED_IN
600325,董事,刘亚非,:ACTED_IN
600325,董事,许继莉,:ACTED_IN
600325,董事,张学兵,:ACTED_IN
600325,董事,汤建军,:ACTED_IN
600325,董事,谭劲松,:ACTED_IN
600325,独立董事,陈世敏,:ACTED_IN
600325,独立董事,张利国,:ACTED_IN
600325,独立董事,江华,:ACTED_IN
002641,名誉董事长,张建均,:ACTED_IN
002641,名誉董事长,卢震宇,:ACTED_IN
002641,副董事长、董事,卢彩芬,:ACTED_IN
002641,副董事长、董事,张炜,:ACTED_IN
002641,董事,冀雄,:ACTED_IN
002641,董事,陈志国,:ACTED_IN
002641,董事,翁业龙,:ACTED_IN
002641,董事,王占杰,:ACTED_IN
002641,独立董事,陈信勇,:ACTED_IN
002641,独立董事,毛美英,:ACTED_IN
600775,董事长、执行董事,徐国飞,:ACTED_IN
600775,董事长、执行董事,陈宽义,:ACTED_IN
600775,执行董事,夏德传,:ACTED_IN
600775,执行董事,鲁清,:ACTED_IN
600775,非执行董事,邓伟明,:ACTED_IN
600775,非执行董事,高敢,:ACTED_IN
600775,独立董事,朱维驯,:ACTED_IN
600775,独立董事,张春,:ACTED_IN
600775,独立董事,杜婕,:ACTED_IN
002495,董事长、董事,林平涛,:ACTED_IN
002495,董事长、董事,许巧婵,:ACTED_IN
002495,董事,林长浩,:ACTED_IN
002495,董事,陈鸿鑫,:ACTED_IN
002495,董事,李青广,:ACTED_IN
002495,董事,陈泽民,:ACTED_IN
002495,独立董事,林则强,:ACTED_IN
002495,独立董事,林剑汶,:ACTED_IN
002495,独立董事,林冬存,:ACTED_IN
300107,董事长、董事,朱守琛,:ACTED_IN
300107,董事长、董事,陈学为,:ACTED_IN
300107,董事,朱秀全,:ACTED_IN
300107,董事,徐光武,:ACTED_IN
300107,董事,黄吉芬,:ACTED_IN
300107,董事,朱泽瑞,:ACTED_IN
300107,独立董事,赵丽红,:ACTED_IN
300107,独立董事,张鼎映,:ACTED_IN
300107,独立董事,马宁宁,:ACTED_IN
000502,董事长、董事,文小兵,:ACTED_IN
000502,董事长、董事,王斌,:ACTED_IN
000502,董事,林圣杰,:ACTED_IN
000502,董事,余斌,:ACTED_IN
000502,董事,陈玉峰,:ACTED_IN
000502,董事,孙彦安,:ACTED_IN
000502,独立董事,张在强,:ACTED_IN
000502,独立董事,李文婷,:ACTED_IN
000502,独立董事,刘远鹏,:ACTED_IN
600958,董事长、执行董事,潘鑫军,:ACTED_IN
600958,董事长、执行董事,金文忠,:ACTED_IN
600958,董事,夏晶寒,:ACTED_IN
600958,董事,许建国,:ACTED_IN
600958,董事,李翔,:ACTED_IN
600958,董事,刘炜,:ACTED_IN
600958,董事,吴俊豪,:ACTED_IN
600958,董事,陈斌,:ACTED_IN
600958,独立董事,尉安宁,:ACTED_IN
600958,独立董事,靳庆鲁,:ACTED_IN
600958,独立董事,徐国祥,:ACTED_IN
600958,独立董事,陶修明,:ACTED_IN
600958,独立董事,许志明,:ACTED_IN
600958,独立董事,杜卫华,:ACTED_IN
000851,董事长、董事,付景林,:ACTED_IN
000851,董事长、董事,陈蕾,:ACTED_IN
000851,独立董事,孙琪,:ACTED_IN
000851,独立董事,张晓岚,:ACTED_IN
000851,独立董事,梁文永,:ACTED_IN
000851,独立董事,吕廷杰,:ACTED_IN
000851,独立董事,张焕国,:ACTED_IN
000851,独立董事,曹秉蛟,:ACTED_IN
000851,职工董事,李群,:ACTED_IN
603227,董事长、董事,康健,:ACTED_IN
603227,董事长、董事,邵明海,:ACTED_IN
603227,董事,冯忠波,:ACTED_IN
603227,董事,李保社,:ACTED_IN
603227,董事,张卫东,:ACTED_IN
603227,董事,沈建文,:ACTED_IN
603227,独立董事,王军,:ACTED_IN
603227,独立董事,姚文英,:ACTED_IN
603698,董事长、董事,唐国宏,:ACTED_IN
603698,董事长、董事,姜从斌,:ACTED_IN
603698,董事,杨铁诚,:ACTED_IN
603698,董事,刘志伟,:ACTED_IN
603698,董事,詹钟炜,:ACTED_IN
603698,董事,张彦军,:ACTED_IN
603698,独立董事,胡迁林,:ACTED_IN
603698,独立董事,陈敏,:ACTED_IN
603698,独立董事,刘斌,:ACTED_IN
300042,董事长、董事,魏卫,:ACTED_IN
300042,董事长、董事,邓国顺,:ACTED_IN
300042,董事,马国斌,:ACTED_IN
300042,董事,王荣,:ACTED_IN
300042,董事,田含光,:ACTED_IN
300042,董事,白彦春,:ACTED_IN
300042,独立董事,黄志业,:ACTED_IN
300042,独立董事,仇夏萍,:ACTED_IN
300042,独立董事,杨敏,:ACTED_IN
300412,董事长、董事,方亨志,:ACTED_IN
300412,董事长、董事,方志义,:ACTED_IN
300412,董事,方正,:ACTED_IN
300412,董事,张宁,:ACTED_IN
300412,董事,易军,:ACTED_IN
300412,董事,周真道,:ACTED_IN
300412,独立董事,王虎根,:ACTED_IN
300412,独立董事,胡柏升,:ACTED_IN
300412,独立董事,陈智敏,:ACTED_IN
002180,董事长、董事,汪东颖,:ACTED_IN
002180,董事长、董事,严伟,:ACTED_IN
002180,董事,汪栋杰,:ACTED_IN
002180,董事,庞江华,:ACTED_IN
002180,董事,王彦国,:ACTED_IN
002180,董事,刘洋,:ACTED_IN
002180,独立董事,刘纯斌,:ACTED_IN
002180,独立董事,邹雪城,:ACTED_IN
002180,独立董事,谢石松,:ACTED_IN
002753,董事长、董事,刘东良,:ACTED_IN
002753,董事长、董事,刘东杰,:ACTED_IN
002753,董事,张巍,:ACTED_IN
002753,董事,宁忍娟,:ACTED_IN
002753,董事,靳彩红,:ACTED_IN
002753,董事,赵辉,:ACTED_IN
002753,独立董事,彭学军,:ACTED_IN
002753,独立董事,江永辉,:ACTED_IN
002753,独立董事,丁丽萍,:ACTED_IN
600667,董事长、董事,赵振元,:ACTED_IN
600667,董事长、董事,孙鸿伟,:ACTED_IN
600667,董事,杨少波,:ACTED_IN
600667,董事,褚兵,:ACTED_IN
600667,董事,吴海博,:ACTED_IN
600667,董事,徐刚,:ACTED_IN
600667,董事,华婉蓉,:ACTED_IN
600667,董事,蒋守雷,:ACTED_IN
600667,独立董事,徐雁清,:ACTED_IN
600667,独立董事,丛亚东,:ACTED_IN
600667,独立董事,吴梅生,:ACTED_IN
002303,董事长、董事,张珍义,:ACTED_IN
002303,董事长、董事,黄琳,:ACTED_IN
002303,董事,刘征兵,:ACTED_IN
002303,董事,李伟东,:ACTED_IN
002303,独立董事,张建军,:ACTED_IN
600237,董事长、董事,王哲阳,:ACTED_IN
600237,董事长、董事,唐忠民,:ACTED_IN
